,prompt,queries,responses,expected_responses
790,Please answer this question,"what is the best possible answer for this question: What would need electrical energy to function?
 (A) Grass
 (B) Grass
 (C) A Dyson
 (D) A lake
",C,C
791,Please answer this question,"what is the best possible answer for this question: To protect yourself from blisters you may try
 (A) fur
 (B) fur
 (C) a rainbow
 (D) a chicken
",A,A
792,Please answer this question,"what is the best possible answer for this question: Carbon dioxide can be found in what goes through the
 (A) ears
 (B) ears
 (C) eyes
 (D) brain
",C,A
793,Please answer this question,"what is the best possible answer for this question: As a plant's roots get bigger, they split apart
 (A) water
 (B) water
 (C) granite
 (D) atoms
",A,C
794,Please answer this question,"what is the best possible answer for this question: a compass uses iron to locate the northern
 (A) axis
 (B) axis
 (C) shoreline
 (D) hemisphere
",A,B
795,Please answer this question,"what is the best possible answer for this question: adobe works as an electrical
 (A) pie filler
 (B) pie filler
 (C) chiller
 (D) anti-conductor
",D,D
796,Please answer this question,"what is the best possible answer for this question: If a dam is torn down, the beavers will
 (A) relocate
 (B) relocate
 (C) weep
 (D) reconsider
",C,B
797,Please answer this question,"what is the best possible answer for this question: What type of galaxy is the Milky Way?
 (A) elliptical
 (B) elliptical
 (C) irregular
 (D) oval
",A,A
798,Please answer this question,"what is the best possible answer for this question: Some fields house incredible creatures such as
 (A) lions
 (B) lions
 (C) wolves
 (D) mackerel
",A,A
799,Please answer this question,"what is the best possible answer for this question: The production of lightbulbs effects the
 (A) blood cells
 (B) blood cells
 (C) air
 (D) ocean
",C,D
800,Please answer this question,"what is the best possible answer for this question: Angler fish hunt by using
 (A) spear guns
 (B) spear guns
 (C) illumination
 (D) fishing poles
",C,C
801,Please answer this question,"what is the best possible answer for this question: When the moon is full is has a different
 (A) weight
 (B) weight
 (C) distance
 (D) appearance
",D,D
802,Please answer this question,"what is the best possible answer for this question: 24 hours is equal to one what?
 (A) day-night cycle
 (B) day-night cycle
 (C) year
 (D) moment
",A,B
803,Please answer this question,"what is the best possible answer for this question: A telescope is used to observe what?
 (A) star charts
 (B) star charts
 (C) animals
 (D) water
",A,A
804,Please answer this question,"what is the best possible answer for this question: A brick wall stops
 (A) monster trucks
 (B) monster trucks
 (C) wrecking balls
 (D) bulldozers
",C,A
805,Please answer this question,"what is the best possible answer for this question: Which has renewable resources?
 (A) oil well
 (B) oil well
 (C) plastic bag
 (D) Pacific Ocean
",D,D
806,Please answer this question,"what is the best possible answer for this question: Guavas with many leaves
 (A) haven't grown
 (B) haven't grown
 (C) are immature
 (D) are birds
",C,A
807,Please answer this question,"what is the best possible answer for this question: What object would absorb the most solar energy?
 (A) mirrors
 (B) mirrors
 (C) coal
 (D) water
",D,C
808,Please answer this question,"what is the best possible answer for this question: melting ice may be formed by
 (A) temp change
 (B) temp change
 (C) an iceberg
 (D) a reaction
",A,B
809,Please answer this question,"what is the best possible answer for this question: Humans grow thinner when they
 (A) eat too much.
 (B) eat too much.
 (C) overeat
 (D) eat food
",C,A
810,Please answer this question,"what is the best possible answer for this question: Who stalks dragonflies south?
 (A) electricity
 (B) electricity
 (C) kestrels
 (D) polar bears
",C,C
811,Please answer this question,"what is the best possible answer for this question: The family cooked most of their food using a stove and
 (A) luck
 (B) luck
 (C) ice
 (D) magic
",C,A
812,Please answer this question,"what is the best possible answer for this question: Which of these most likely has the GREATEST mass?
 (A) Puppy
 (B) Puppy
 (C) Lizard
 (D) Horse
",D,D
813,Please answer this question,"what is the best possible answer for this question: In the desert, a hawk may enjoy an occasional
 (A) reptile
 (B) reptile
 (C) bat
 (D) scorpion
",D,B
814,Please answer this question,"what is the best possible answer for this question: How many seasons occur in the span of three years
 (A) twelve
 (B) twelve
 (C) eight
 (D) four
",D,B
815,Please answer this question,"what is the best possible answer for this question: A protected environment will probably be
 (A) fenced
 (B) fenced
 (C) illegal
 (D) underground
",A,B
816,Please answer this question,"what is the best possible answer for this question: Oceans cover 70% of the surface of what?
 (A) the sun
 (B) the sun
 (C) wet planet
 (D) cities
",C,C
817,Please answer this question,"what is the best possible answer for this question: Salamanders might be found under
 (A) spaceships
 (B) spaceships
 (C) business suits
 (D) love
",C,A
818,Please answer this question,"what is the best possible answer for this question: A ruler is used for measuring the length of what?
 (A) air
 (B) air
 (C) stuff
 (D) motivation
",C,C
819,Please answer this question,"what is the best possible answer for this question: Rain also occurs in other places like
 (A) My mind
 (B) My mind
 (C) planetoids
 (D) In a bath
",C,C
820,Please answer this question,"what is the best possible answer for this question: Sound pulses helps dolphins
 (A) find God
 (B) find God
 (C) find nourishment
 (D) find ibexes
",C,C
821,Please answer this question,"what is the best possible answer for this question: pollution is when humans pollute the environment with
 (A) water
 (B) water
 (C) food
 (D) air
",D,A
822,Please answer this question,"what is the best possible answer for this question: What slows down the transfer of heat?
 (A) the wind
 (B) the wind
 (C) the sun
 (D) light rays
",A,A
823,Please answer this question,"what is the best possible answer for this question: A full moon is visible
 (A) biweekly
 (B) biweekly
 (C) every two months
 (D) every four weeks
",D,D
824,Please answer this question,"what is the best possible answer for this question: Nocturnal predators hunt during when?
 (A) daylight
 (B) daylight
 (C) sleepy time
 (D) summer
",C,C
825,Please answer this question,"what is the best possible answer for this question: In December around 3pm I will avoid using
 (A) planets
 (B) planets
 (C) magic
 (D) sungoggles
",D,D
826,Please answer this question,"what is the best possible answer for this question: Alloies are made of multiple metals an example is
 (A) steel
 (B) steel
 (C) aluminum
 (D) tin
",A,A
827,Please answer this question,"what is the best possible answer for this question: Inside of a fruit is
 (A) small berries
 (B) small berries
 (C) worms
 (D) little sharp flecks
",A,A
828,Please answer this question,"what is the best possible answer for this question: Genes are located on chromosomes which are composed of
 (A) RNA.
 (B) RNA.
 (C) ATP.
 (D) ADP.
",A,A
829,Please answer this question,"what is the best possible answer for this question: Visibility while driving is decreased by bad what?
 (A) roads
 (B) roads
 (C) music
 (D) trees
",D,A
830,Please answer this question,"what is the best possible answer for this question: A dog gets the energy it needs to run from ___.
 (A) the Sun
 (B) the Sun
 (C) food
 (D) water
",C,C
831,Please answer this question,"what is the best possible answer for this question: More sleep leads to
 (A) restlessness
 (B) restlessness
 (C) insomnia
 (D) sense of well-being
",D,D
832,Please answer this question,"what is the best possible answer for this question: Which is an electrical energy conductor?
 (A) plastic
 (B) plastic
 (C) concrete
 (D) mahogany
",D,A
833,Please answer this question,"what is the best possible answer for this question: Where might you see light reflect?
 (A) bottled liquid
 (B) bottled liquid
 (C) sand
 (D) wood
",A,B
834,Please answer this question,"what is the best possible answer for this question: If a frog is a baby, then it has
 (A) four legs
 (B) four legs
 (C) two legs
 (D) zero parents
",A,A
835,Please answer this question,"what is the best possible answer for this question: The cracks in a sidewalk could be caused by
 (A) Pine
 (B) Pine
 (C) time travel
 (D) emotions
",C,B
836,Please answer this question,"what is the best possible answer for this question: As the car approaches a hill it will become harder to
 (A) park
 (B) park
 (C) push
 (D) brake
",C,C
837,Please answer this question,"what is the best possible answer for this question: The largest organ of the human body is what?
 (A) brain
 (B) brain
 (C) lungs
 (D) outer layer
",D,D
838,Please answer this question,"what is the best possible answer for this question: Adding salt to liquid decreases what?
 (A) energy
 (B) energy
 (C) magnetism
 (D) thawing temp
",D,D
839,Please answer this question,"what is the best possible answer for this question: In a drought, a resource that will be lacking is
 (A) land
 (B) land
 (C) droplets
 (D) cheese
",C,C
840,Please answer this question,"what is the best possible answer for this question: A chocolate rabbit melts away from
 (A) a freezer
 (B) a freezer
 (C) snow
 (D) a curling iron
",D,D
841,Please answer this question,"what is the best possible answer for this question: objects made of what cause refraction of light?
 (A) wood
 (B) wood
 (C) melted sand
 (D) soil
",C,C
842,Please answer this question,"what is the best possible answer for this question: A hot stove can burn
 (A) a stone monument
 (B) a stone monument
 (C) your elbow
 (D) diamonds
",C,C
843,Please answer this question,"what is the best possible answer for this question: Pollination is required for what to reproduce?
 (A) bees
 (B) bees
 (C) sunflowers
 (D) humans
",C,C
844,Please answer this question,"what is the best possible answer for this question: A bulldozer alters the area of
 (A) the stock market
 (B) the stock market
 (C) air
 (D) water
",C,A
845,Please answer this question,"what is the best possible answer for this question: A frog would most likely eat
 (A) another frog
 (B) another frog
 (C) a maple leaf
 (D) a mouse
",A,A
846,Please answer this question,"what is the best possible answer for this question: Which sustains life yet stopped growing?
 (A) a bush
 (B) a bush
 (C) a rock
 (D) a felled tree
",D,D
847,Please answer this question,"what is the best possible answer for this question: Annelida aide the earth by redepositing
 (A) nutrients
 (B) nutrients
 (C) air
 (D) real estate
",A,B
848,Please answer this question,"what is the best possible answer for this question: After the wolf ate all the rabbits he survived on:
 (A) plants.
 (B) plants.
 (C) fat
 (D) luck
",C,C
849,Please answer this question,"what is the best possible answer for this question: Meadow voles consume
 (A) apex predators
 (B) apex predators
 (C) decomposers
 (D) detritivores
",D,A
850,Please answer this question,"what is the best possible answer for this question: deep sea animals live way down in the
 (A) wet abyss
 (B) wet abyss
 (C) sky
 (D) mount everest
",A,B
851,Please answer this question,"what is the best possible answer for this question: An example of instinctive behavior is
 (A) foreging
 (B) foreging
 (C) climbing
 (D) relocation
",A,A
852,Please answer this question,"what is the best possible answer for this question: In humans, bacteria can help digest what?
 (A) nutriment
 (B) nutriment
 (C) copper
 (D) stones
",A,B
853,Please answer this question,"what is the best possible answer for this question: A grass snake may make its home in
 (A) a desert
 (B) a desert
 (C) a neighborhood
 (D) a swamp
",D,C
854,Please answer this question,"what is the best possible answer for this question: As frozen water decreases more sunlight is
 (A) frozen
 (B) frozen
 (C) detected
 (D) reflected
",D,A
855,Please answer this question,"what is the best possible answer for this question: chemical reactions cause
 (A) napping
 (B) napping
 (C) fluctuative attributes
 (D) invisibilty
",C,C
856,Please answer this question,"what is the best possible answer for this question: New plants sprang up everywhere seeds were taken by
 (A) magic
 (B) magic
 (C) luck
 (D) demons
",A,A
857,Please answer this question,"what is the best possible answer for this question: Animals the exemplify relationship behaviors are
 (A) space
 (B) space
 (C) metal
 (D) killdeer
",D,D
858,Please answer this question,"what is the best possible answer for this question: Webbed feet are used to move faster through what?
 (A) winds
 (B) winds
 (C) clouds
 (D) swamps
",D,D
859,Please answer this question,"what is the best possible answer for this question: animals learn some behaviors from watching their
 (A) toys
 (B) toys
 (C) caretakers
 (D) trees
",C,C
860,Please answer this question,"what is the best possible answer for this question: Gravity is an example of which?
 (A) Speed
 (B) Speed
 (C) Contact Force
 (D) Non-Contact Force
",D,D
861,Please answer this question,"what is the best possible answer for this question: A resource that can be endlessly retrieved is
 (A) bricks
 (B) bricks
 (C) panels
 (D) droplets
",A,D
862,Please answer this question,"what is the best possible answer for this question: What is part of an ecological system?
 (A) pulsars
 (B) pulsars
 (C) black holes
 (D) asteroids
",D,A
863,Please answer this question,"what is the best possible answer for this question: Which of these BEST describes the way a feather feels?
 (A) Soft
 (B) Soft
 (C) Low
 (D) Bright
",A,B
864,Please answer this question,"what is the best possible answer for this question: Which is likely to spread seed?
 (A) a sun beam
 (B) a sun beam
 (C) a whale
 (D) a hummingbird
",D,D
865,Please answer this question,"what is the best possible answer for this question: A desert environment can support
 (A) banana trees
 (B) banana trees
 (C) redwoods
 (D) insects
",D,D
866,Please answer this question,"what is the best possible answer for this question: What could a person eat to avoid starvation?
 (A) Jeggings
 (B) Jeggings
 (C) Carmex
 (D) Floss
",A,A
867,Please answer this question,"what is the best possible answer for this question: A landslide may bring immense problems to
 (A) Jupiter
 (B) Jupiter
 (C) space
 (D) time travel
",C,A
868,Please answer this question,"what is the best possible answer for this question: Which of these has resonating wood?
 (A) a bell
 (B) a bell
 (C) a metal flute
 (D) a saxophone
",A,A
869,Please answer this question,"what is the best possible answer for this question: One full rotation on Earth's axis takes
 (A) 1 month
 (B) 1 month
 (C) 2 days
 (D) 1440 minutes
",D,D
870,Please answer this question,"what is the best possible answer for this question: A way to reproduce is to
 (A) produce ovum
 (B) produce ovum
 (C) make money
 (D) litter carpet
",A,B
871,Please answer this question,"what is the best possible answer for this question: Solar pumps move liquids continuously from the
 (A) glaciers
 (B) glaciers
 (C) sky
 (D) ground
",D,D
872,Please answer this question,"what is the best possible answer for this question: If a puppy steps on a lit cigarette, it is likely
 (A) swell
 (B) swell
 (C) lovely
 (D) pained
",D,D
873,Please answer this question,"what is the best possible answer for this question: Droughts can cause
 (A) lush lawns
 (B) lush lawns
 (C) overflowing ponds
 (D) blooming flowers
",D,A
874,Please answer this question,"what is the best possible answer for this question: What carries oxygen throughout the body?
 (A) brain
 (B) brain
 (C) red blood cells
 (D) nerves
",C,C
875,Please answer this question,"what is the best possible answer for this question: What orbits the earth 13 times per year?
 (A) clouds
 (B) clouds
 (C) oceans
 (D) moon pictures
",D,A
876,Please answer this question,"what is the best possible answer for this question: You'd best bring water if you go to
 (A) a reservoir
 (B) a reservoir
 (C) a pond
 (D) the moon
",D,D
877,Please answer this question,"what is the best possible answer for this question: A decomposer might thrive more on
 (A) Jupiter
 (B) Jupiter
 (C) Time Traveling
 (D) Old turkey
",D,D
878,Please answer this question,"what is the best possible answer for this question: Friction increases as what increases on a surface?
 (A) shiny
 (B) shiny
 (C) rutted
 (D) clean
",C,C
879,Please answer this question,"what is the best possible answer for this question: Which doesn't contain water?
 (A) Caspian Sea
 (B) Caspian Sea
 (C) Dead Sea
 (D) Caribbean Sea
",C,A
880,Please answer this question,"what is the best possible answer for this question: If a person is avoiding sugar, they will stop eating
 (A) eggs
 (B) eggs
 (C) butter
 (D) bread
",D,D
881,Please answer this question,"what is the best possible answer for this question: what do planets orbit?
 (A) moons
 (B) moons
 (C) burning hydrogen ball
 (D) they are orbitless
",C,C
882,Please answer this question,"what is the best possible answer for this question: A magnifying glass would be useless in viewing?
 (A) ant
 (B) ant
 (C) sand grain
 (D) elephant
",D,D
883,Please answer this question,"what is the best possible answer for this question: Some birds find locations with
 (A) road signs
 (B) road signs
 (C) eggs
 (D) magnetic patterns
",D,D
884,Please answer this question,"what is the best possible answer for this question: Poison causes harm to which of the following?
 (A) a robot
 (B) a robot
 (C) a house
 (D) a car
",C,A
885,Please answer this question,"what is the best possible answer for this question: There is more carbon dioxide in
 (A) a garden
 (B) a garden
 (C) a park
 (D) a crowded airplane
",D,D
886,Please answer this question,"what is the best possible answer for this question: At night stars appear to move relative to the
 (A) skyline
 (B) skyline
 (C) treetops
 (D) ocean
",A,B
887,Please answer this question,"what is the best possible answer for this question: The digestive system digests what for the body?
 (A) metal
 (B) metal
 (C) sustenance
 (D) rocks
",C,C
888,Please answer this question,"what is the best possible answer for this question: Light has the inability to shine through what?
 (A) glass
 (B) glass
 (C) atmospheres
 (D) water
",C,A
889,Please answer this question,"what is the best possible answer for this question: Which is likely to be in a zoo exhibit?
 (A) bacteria
 (B) bacteria
 (C) a human
 (D) a dinosaur
",C,A
890,Please answer this question,"what is the best possible answer for this question: A renewable resource you can find on Earth is
 (A) Oil
 (B) Oil
 (C) sand clay
 (D) fossil fuels
",C,C
891,Please answer this question,"what is the best possible answer for this question: The largest body in our solar system is
 (A) the Sun.
 (B) the Sun.
 (C) Jupiter.
 (D) the Moon.
",A,B
892,Please answer this question,"what is the best possible answer for this question: As the air becomes more arid it contains
 (A) rain
 (B) rain
 (C) less humidity
 (D) more static
",C,C
893,Please answer this question,"what is the best possible answer for this question: Something that could cause harm to an animal could be
 (A) hugs
 (B) hugs
 (C) love
 (D) punches
",D,D
894,Please answer this question,"what is the best possible answer for this question: Which of these items is required for a deer to live
 (A) iron
 (B) iron
 (C) sand
 (D) cafeteria
",A,A
895,Please answer this question,"what is the best possible answer for this question: When the acid spilled on the plant, the plant began to
 (A) sing
 (B) sing
 (C) flower
 (D) grow
",C,A
896,Please answer this question,"what is the best possible answer for this question: Falcons reside best in
 (A) Scottish moors
 (B) Scottish moors
 (C) tar pits
 (D) ocean trenches
",A,B
897,Please answer this question,"what is the best possible answer for this question: If a cow eats only plants, it will avoid eating
 (A) roots
 (B) roots
 (C) thistles
 (D) venison
",D,D
898,Please answer this question,"what is the best possible answer for this question: Heat energy has been added to
 (A) Greek yogurt
 (B) Greek yogurt
 (C) ceviche
 (D) Caesar salad
",C,A
899,Please answer this question,"what is the best possible answer for this question: An example of conservation is avoiding the use of
 (A) gasoline
 (B) gasoline
 (C) snow
 (D) air
",A,B
900,Please answer this question,"what is the best possible answer for this question: A push or a pull on an object is an example of
 (A) weight.
 (B) weight.
 (C) energy.
 (D) work.
",D,A
901,Please answer this question,"what is the best possible answer for this question: A new what occurs once every 3 months?
 (A) climatic term
 (B) climatic term
 (C) hill
 (D) wave
",A,B
902,Please answer this question,"what is the best possible answer for this question: If water gets _____, it may cause a chemical reaction
 (A) empty
 (B) empty
 (C) air
 (D) afraid
",C,A
903,Please answer this question,"what is the best possible answer for this question: As an airboat moves from grass to water it will
 (A) sink
 (B) sink
 (C) speed up
 (D) slow down
",C,C
904,Please answer this question,"what is the best possible answer for this question: What is a thermometer used to measure?
 (A) weight
 (B) weight
 (C) oxygen density
 (D) warmness
",D,D
905,Please answer this question,"what is the best possible answer for this question: A specific plant is found
 (A) in outer space
 (B) in outer space
 (C) nowhere
 (D) in all areas
",C,A
906,Please answer this question,"what is the best possible answer for this question: What contains nutrients for plants?
 (A) wind
 (B) wind
 (C) ground minerals
 (D) soiled clothes
",C,C
907,Please answer this question,"what is the best possible answer for this question: Which is likeliest to metamorphose?
 (A) a human
 (B) a human
 (C) a plant
 (D) a dead butterfly
",C,A
908,Please answer this question,"what is the best possible answer for this question: Bears will always have longer life cycles than a
 (A) whales
 (B) whales
 (C) elephants
 (D) fox
",C,D
909,Please answer this question,"what is the best possible answer for this question: If a thing experiences a burning combustion, then it is
 (A) fine
 (B) fine
 (C) great
 (D) safe
",D,A
910,Please answer this question,"what is the best possible answer for this question: A good place to use a thermometer is
 (A) a radio
 (B) a radio
 (C) a wall socket
 (D) a bookbag
",D,A
911,Please answer this question,"what is the best possible answer for this question: Which ingredient may cause chemical change?
 (A) milk
 (B) milk
 (C) citrus juice
 (D) olive oil
",C,C
912,Please answer this question,"what is the best possible answer for this question: What will be more available in an area when rain is common?
 (A) air
 (B) air
 (C) h2o
 (D) fire
",C,C
913,Please answer this question,"what is the best possible answer for this question: Some minerals originated from a material that was
 (A) clear
 (B) clear
 (C) light
 (D) far away
",A,D
914,Please answer this question,"what is the best possible answer for this question: Which living organism makes its own food using sunlight?
 (A) tree
 (B) tree
 (C) deer
 (D) hawk
",A,B
915,Please answer this question,"what is the best possible answer for this question: What best describes objects orbiting in the Kuiper Belt?
 (A) rocky
 (B) rocky
 (C) hot
 (D) icy
",D,D
916,Please answer this question,"what is the best possible answer for this question: Genes are a vehicle that can pass
 (A) hand size
 (B) hand size
 (C) nail polish
 (D) vocabulary
",A,B
917,Please answer this question,"what is the best possible answer for this question: What requires warmth for survival?
 (A) an ocean
 (B) an ocean
 (C) a bloodhound
 (D) a computer
",C,C
918,Please answer this question,"what is the best possible answer for this question: Large eared, small mammal preferred by bald eagles as prey
 (A) dog
 (B) dog
 (C) hawk
 (D) bear
",A,A
919,Please answer this question,"what is the best possible answer for this question: What form of energy causes an ice cube to melt?
 (A) magnetic
 (B) magnetic
 (C) sound
 (D) heat
",D,D
920,Please answer this question,"what is the best possible answer for this question: A kitten curled up against a cool marble slab will
 (A) chill
 (B) chill
 (C) freeze
 (D) starve
",A,B
921,Please answer this question,"what is the best possible answer for this question: A person's shadow is smallest at what time?
 (A) 8:00 am
 (B) 8:00 am
 (C) 12:30 pm
 (D) 6:30 pm
",C,C
922,Please answer this question,"what is the best possible answer for this question: On a morning when the weather is clear, the sky is
 (A) cloudy
 (B) cloudy
 (C) stormy
 (D) dark
",D,A
923,Please answer this question,"what is the best possible answer for this question: When my parents reproduce they pass on genes like
 (A) Dating
 (B) Dating
 (C) Candy
 (D) A mole
",D,D
924,Please answer this question,"what is the best possible answer for this question: In the desert, the cactus is a rare source of
 (A) shelter
 (B) shelter
 (C) moisture
 (D) shade
",C,C
925,Please answer this question,"what is the best possible answer for this question: Holding a hot dog over a campfire makes it
 (A) vegan
 (B) vegan
 (C) a marshmallow
 (D) stiffer
",D,D
926,Please answer this question,"what is the best possible answer for this question: Disposition is the process of forming what?
 (A) Rocks
 (B) Rocks
 (C) Salactites
 (D) Gemstones
",A,C
927,Please answer this question,"what is the best possible answer for this question: Force causes the speed of an object to do what?
 (A) uptick
 (B) uptick
 (C) decrease
 (D) lower
",A,B
928,Please answer this question,"what is the best possible answer for this question: organic life requires certain things to grow such as
 (A) zinc
 (B) zinc
 (C) acid
 (D) darkness
",A,A
929,Please answer this question,"what is the best possible answer for this question: If a thing is tossed and goes uncaught, then it will
 (A) fall
 (B) fall
 (C) dissolve
 (D) burn
",A,B
930,Please answer this question,"what is the best possible answer for this question: red hornets can sting you multiple times with their
 (A) knife
 (B) knife
 (C) spears
 (D) rears
",D,D
931,Please answer this question,"what is the best possible answer for this question: Why do  berries exist?
 (A) food for animals
 (B) food for animals
 (C) growth
 (D) food storage
",A,A
932,Please answer this question,"what is the best possible answer for this question: Seasons cause change to what?
 (A) moon cycles
 (B) moon cycles
 (C) prairies
 (D) planets orbit
",C,C
933,Please answer this question,"what is the best possible answer for this question: strumming a string can cause what type of wave?
 (A) Pressure
 (B) Pressure
 (C) Light
 (D) Dark
",A,B
934,Please answer this question,"what is the best possible answer for this question: Which resource, abundant in Nevada, is nonrenewable?
 (A) wind
 (B) wind
 (C) sunlight
 (D) wood
","None of the options provided (A, B, C, D) represent a nonrenewable resource that is abundant in Nevada. However, a common nonrenewable resource found in Nevada is minerals, particularly silver and gold. If you want a general idea of which type of resource might be considered nonrenewable, the correct answer could be interpreted as:

D",A
935,Please answer this question,"what is the best possible answer for this question: After life all things
 (A) freeze in time
 (B) freeze in time
 (C) become lively
 (D) regenerate
",D,A
936,Please answer this question,"what is the best possible answer for this question: Pollution is caused by using what?
 (A) car pictures
 (B) car pictures
 (C) sunlight
 (D) plants
",C,A
937,Please answer this question,"what is the best possible answer for this question: When the Platypus emerges into the pouch it has been
 (A) died
 (B) died
 (C) birthed
 (D) flown
",C,C
938,Please answer this question,"what is the best possible answer for this question: Which likely would taste most similarly to sugar?
 (A) meat
 (B) meat
 (C) a tangerine
 (D) rice
",C,C
939,Please answer this question,"what is the best possible answer for this question: Which of these items contains a fat soluble vitamin?
 (A) yogurt
 (B) yogurt
 (C) cat
 (D) water
",A,B
940,Please answer this question,"what is the best possible answer for this question: When the moon, sun, and earth line up, tides are at their
 (A) Max
 (B) Max
 (C) Min
 (D) Middle
",A,B
941,Please answer this question,"what is the best possible answer for this question: A person stranded in the tundra is likely to
 (A) feel warm
 (B) feel warm
 (C) fly.
 (D) perish
",D,D
942,Please answer this question,"what is the best possible answer for this question: positively impact your bodies strength by
 (A) thinking
 (B) thinking
 (C) sleeping
 (D) singing
",C,A
943,Please answer this question,"what is the best possible answer for this question: Solar energy might be used for
 (A) making pasta
 (B) making pasta
 (C) feelings
 (D) time travel
",A,B
944,Please answer this question,"what is the best possible answer for this question: Portable energy is useful for
 (A) drool
 (B) drool
 (C) cascading style sheets
 (D) cattle prods
",D,D
945,Please answer this question,"what is the best possible answer for this question: the mass of a planet causes
 (A) earthquakes
 (B) earthquakes
 (C) sunset
 (D) matter to approach
",A,D
946,Please answer this question,"what is the best possible answer for this question: A telescope uses what to redirect light
 (A) shiny glass
 (B) shiny glass
 (C) lasers
 (D) people
",A,B
947,Please answer this question,"what is the best possible answer for this question: By picking up polypropylene we can make our ecosystem
 (A) worse
 (B) worse
 (C) dead
 (D) better
",D,D
948,Please answer this question,"what is the best possible answer for this question: Which sense is used to determine an object's texture?
 (A) smell
 (B) smell
 (C) taste
 (D) touch
",D,D
949,Please answer this question,"what is the best possible answer for this question: A quartz crystal is a transparent
 (A) power source
 (B) power source
 (C) deodorant
 (D) hexagon
",A,D
950,Please answer this question,"what is the best possible answer for this question: Which protist is a bi-flagellate autotroph?
 (A) euglena
 (B) euglena
 (C) paramecium
 (D) volvox
",A,D
951,Please answer this question,"what is the best possible answer for this question: If you want to study a flower closely, use
 (A) a fork
 (B) a fork
 (C) a mirror
 (D) a telescope
",C,A
952,Please answer this question,"what is the best possible answer for this question: Which of the following prolongs combustion?
 (A) water
 (B) water
 (C) smothering
 (D) candle wax
",D,D
953,Please answer this question,"what is the best possible answer for this question: Which is most likely a pollinating animal?
 (A) spider
 (B) spider
 (C) Anthophila
 (D) crocodile
",C,C
954,Please answer this question,"what is the best possible answer for this question: Which is the thickest layer of Earth?
 (A) inner core
 (B) inner core
 (C) mantle
 (D) outer core
",C,C
955,Please answer this question,"what is the best possible answer for this question: Aside from plants, lizards also eat bugs for
 (A) crying
 (B) crying
 (C) nothing
 (D) sustenance
",D,D
956,Please answer this question,"what is the best possible answer for this question: When a wildfire happens what catches fire?
 (A) timberland
 (B) timberland
 (C) water
 (D) rivers
",A,B
957,Please answer this question,"what is the best possible answer for this question: Which is likely made of molecules?
 (A) an osprey
 (B) an osprey
 (C) one's soul
 (D) nothingness
",A,B
958,Please answer this question,"what is the best possible answer for this question: transpiration happens in the leaves of what?
 (A) shrubbery
 (B) shrubbery
 (C) cars
 (D) animals
",A,B
959,Please answer this question,"what is the best possible answer for this question: Gloves over hands protect what from feeling
 (A) the soul
 (B) the soul
 (C) nerves
 (D) the mind
",C,C
960,Please answer this question,"what is the best possible answer for this question: Some human activities may create brackish like
 (A) buildings
 (B) buildings
 (C) ships
 (D) cars
",C,A
961,Please answer this question,"what is the best possible answer for this question: Which of these is an organism that is unicellular?
 (A) amoeba
 (B) amoeba
 (C) mushroom
 (D) ant
",A,B
962,Please answer this question,"what is the best possible answer for this question: examples of pollution include all but
 (A) smog
 (B) smog
 (C) chemical run-off
 (D) laundry soup
",D,D
963,Please answer this question,"what is the best possible answer for this question: Why might a polar bear grow white hair?
 (A) stand out
 (B) stand out
 (C) random
 (D) look fancy
",A,A
964,Please answer this question,"what is the best possible answer for this question: The looseness of soil increases the amount of what in it?
 (A) dirt
 (B) dirt
 (C) water
 (D) air
",D,D
965,Please answer this question,"what is the best possible answer for this question: It is vital to your health to have a
 (A) jet ski
 (B) jet ski
 (C) plane
 (D) colony of bacteria
",D,D
966,Please answer this question,"what is the best possible answer for this question: If an icicle melts, or steam condenses, that matter would
 (A) fry
 (B) fry
 (C) rot
 (D) dribble
",D,D
967,Please answer this question,"what is the best possible answer for this question: Which of these places is worst for growing oregano?
 (A) farm
 (B) farm
 (C) greenhouse
 (D) cave
",D,D
968,Please answer this question,"what is the best possible answer for this question: Some animals escape predators by moving how?
 (A) happily
 (B) happily
 (C) briskly
 (D) steadily
",C,C
969,Please answer this question,"what is the best possible answer for this question: Which part of the atom has a negative charge?
 (A) nucleus
 (B) nucleus
 (C) electron
 (D) proton
",C,C
970,Please answer this question,"what is the best possible answer for this question: Peddling a bicycle can be accomplished by
 (A) dogs
 (B) dogs
 (C) possessors of thumbs
 (D) emus
",C,C
971,Please answer this question,"what is the best possible answer for this question: as Ford lost customers it's earnings
 (A) raised
 (B) raised
 (C) stayed the same
 (D) fluctuated
",D,A
972,Please answer this question,"what is the best possible answer for this question: A learned characteristic could be
 (A) a cartwheel
 (B) a cartwheel
 (C) freckles
 (D) Hair color
",A,B
973,Please answer this question,"what is the best possible answer for this question: Feeling is when a living thing senses through what?
 (A) smell
 (B) smell
 (C) contact
 (D) taste
",C,C
974,Please answer this question,"what is the best possible answer for this question: the top layer of soil contains the most nutrients where I
 (A) wade
 (B) wade
 (C) jog
 (D) skate
",C,A
975,Please answer this question,"what is the best possible answer for this question: A moth undergoes what?
 (A) stage conversion
 (B) stage conversion
 (C) amelioration
 (D) surgery
",A,B
